Customer ID,Recency,Frequency,Monetary,Total Orders,Average Price,Cluster
14163,97.0,6.0,11.140000000000015,6.0,1.8566666666666667,1
14166,140.0,48.000000000000014,138.65000000000003,48.000000000000014,2.888541666666667,0
14167,99.0,59.00000000000001,203.0,59.00000000000001,3.440677966101695,1
14168,55.0,14.0,35.400000000000034,14.0,2.5285714285714285,1
14169,65.0,51.00000000000001,116.8,51.00000000000001,2.2901960784313724,1
14170,10.0,139.0,289.95,139.0,2.0859712230215828,1
14171,365.0,6.0,19.54000000000002,6.0,3.2566666666666664,0
14172,240.0,31.000000000000007,107.34000000000003,31.000000000000007,3.4625806451612906,0
14173,276.0,4.000000000000014,20.480000000000018,4.000000000000014,5.12,0
14175,53.0,144.0,470.85,144.0,3.269791666666667,1
14176,2.0,14.0,46.14000000000004,14.0,3.295714285714286,1
14177,16.0,131.0,333.6,131.0,2.5465648854961835,1
14180,7.0,25.0,127.09000000000003,25.0,5.083600000000001,1
14181,45.00000000000001,51.00000000000001,128.40000000000003,51.00000000000001,2.5176470588235293,1
14182,78.0,46.000000000000014,204.09000000000003,46.000000000000014,4.436739130434782,1
14183,46.0,31.999999999999993,161.87,31.999999999999993,5.0584375,1
14186,62.00000000000001,98.99999999999999,151.85,98.99999999999999,1.5338383838383838,1
14187,108.0,7.0,25.650000000000006,7.0,3.664285714285714,1
14189,3.0,40.000000000000014,93.92,40.000000000000014,2.348,1
14191,29.0,6.0,17.69999999999999,6.0,2.9499999999999997,1
14192,23.0,14.0,23.439999999999998,14.0,1.6742857142857144,1
14193,31.0,22.0,56.55000000000001,22.0,2.5704545454545453,1
14194,27.000000000000007,341.0,902.1899999999999,341.0,2.645718475073314,2
14197,45.00000000000001,16.0,45.349999999999994,16.0,2.834375,1
14198,34.99999999999999,45.00000000000001,203.42000000000004,45.00000000000001,4.520444444444445,1
14199,58.0,13.0,40.650000000000006,13.0,3.126923076923077,1
14200,252.0,18.000000000000014,56.30000000000004,18.000000000000014,3.127777777777778,0
14201,44.00000000000001,15.000000000000014,31.5,15.000000000000014,2.1,1
14202,16.0,19.0,73.68000000000004,19.0,3.8778947368421055,1
14203,32.0,11.0,37.03999999999999,11.0,3.367272727272727,1
14204,57.0,176.0,442.83000000000004,176.0,2.5160795454545455,1
14205,29.0,85.99999999999999,241.94,85.99999999999999,2.8132558139534884,1
14206,23.0,46.000000000000014,82.67,46.000000000000014,1.797173913043478,1
14207,321.99999999999994,2.000000000000014,8.900000000000006,2.000000000000014,4.45,0
14208,186.0,19.0,37.599999999999994,19.0,1.9789473684210528,0
14209,20.0,113.0,354.82,113.0,3.14,1
14210,6.0,203.0,562.3000000000001,203.0,2.7699507389162563,1
14211,46.0,115.0,225.46,115.0,1.9605217391304348,1
14212,80.0,2.000000000000014,8.5,2.000000000000014,4.25,1
14215,3.0,72.0,153.33,72.0,2.1295833333333336,1
14216,49.0,15.000000000000014,54.72000000000003,15.000000000000014,3.648,1
14217,0.9999999999999858,57.000000000000014,166.02000000000004,57.000000000000014,2.9126315789473685,1
14219,44.00000000000001,29.000000000000007,65.02000000000001,29.000000000000007,2.2420689655172414,1
14220,202.0,14.0,46.349999999999994,14.0,3.310714285714286,0
14221,84.00000000000001,144.0,433.72,144.0,3.0119444444444445,1
14224,25.0,104.0,246.14999999999998,104.0,2.366826923076923,1
14225,69.0,75.0,188.25,75.0,2.51,1
14226,76.0,28.000000000000007,58.05000000000001,28.000000000000007,2.0732142857142857,1
14227,49.0,189.0,440.81,189.0,2.3323280423280424,1
14228,72.0,35.0,122.07000000000002,35.0,3.487714285714286,1
14229,38.0,27.0,86.33,27.0,3.1974074074074075,1
14230,70.0,24.0,87.88000000000001,24.0,3.6616666666666666,1
14231,85.00000000000001,19.0,38.93000000000001,19.0,2.0489473684210524,1
14233,100.0,35.0,105.35000000000001,35.0,3.01,1
14235,133.0,64.0,120.24000000000002,64.0,1.87875,1
14236,7.0,31.999999999999993,86.11000000000003,31.999999999999993,2.6909375,1
14237,8.0,19.0,46.20000000000002,19.0,2.431578947368421,1
14238,297.0,4.000000000000014,14.689999999999998,4.000000000000014,3.6725000000000003,0
14239,66.0,96.0,353.69,96.0,3.684270833333333,1
14240,58.0,18.000000000000014,30.849999999999994,18.000000000000014,1.7138888888888888,1
14243,0.0,207.0,591.8100000000001,207.0,2.858985507246377,1
14244,295.0,14.0,19.54000000000002,14.0,1.3957142857142857,0
14247,39.0,79.00000000000001,231.39999999999998,79.00000000000001,2.929113924050633,1
14248,94.0,33.0,80.54000000000002,33.0,2.440606060606061,1
14249,45.00000000000001,236.00000000000003,684.2310000000001,236.00000000000003,2.8992838983050846,1
14252,16.0,9.0,16.33000000000004,9.0,1.8144444444444443,1
14253,128.0,10.000000000000014,48.05000000000001,10.000000000000014,4.805,0
14254,67.0,23.000000000000014,56.99000000000001,23.000000000000014,2.477826086956522,1
14256,126.0,72.0,218.03999999999996,72.0,3.0283333333333333,1
14257,15.0,130.0,257.9,130.0,1.9838461538461536,1
14258,30.0,109.0,467.27,109.0,4.286880733944954,1
14260,106.0,47.0,116.25000000000003,47.0,2.473404255319149,1
14263,58.0,16.0,37.74000000000001,16.0,2.35875,1
14264,14.0,55.0,216.57999999999998,55.0,3.937818181818182,1
14266,63.00000000000001,1.0000000000000142,1.6899999999999977,1.0000000000000142,1.69,1
14268,105.0,19.0,65.25000000000003,19.0,3.4342105263157894,1
14269,74.0,10.000000000000014,21.27000000000001,10.000000000000014,2.127,1
14271,44.00000000000001,28.000000000000007,67.03,28.000000000000007,2.3939285714285714,1
14272,197.00000000000003,27.0,62.609999999999985,27.0,2.318888888888889,0
14274,321.0,15.000000000000014,25.0,15.000000000000014,1.6666666666666667,0
14275,30.0,19.0,34.99000000000004,19.0,1.8415789473684212,1
14276,42.0,57.000000000000014,112.72000000000001,57.000000000000014,1.9775438596491228,1
14278,44.00000000000001,12.000000000000014,21.22,12.000000000000014,1.7683333333333335,1
14279,155.0,3.000000000000014,13.590000000000032,3.000000000000014,4.529999999999999,0
14281,43.0,4.000000000000014,17.599999999999994,4.000000000000014,4.4,1
14282,2.0,76.00000000000001,126.86,76.00000000000001,1.6692105263157893,1
14283,98.0,38.000000000000014,69.55000000000001,38.000000000000014,1.8302631578947368,1
14284,288.0,31.999999999999993,84.08000000000001,31.999999999999993,2.6275,0
14285,148.0,27.0,91.43,27.0,3.3862962962962966,0
14286,39.0,197.0,266.48,197.0,1.3526903553299494,1
14290,48.00000000000001,44.0,165.41,44.0,3.759318181818182,1
14291,15.0,229.0,445.53,229.0,1.945545851528384,1
14292,45.00000000000001,70.00000000000001,132.37000000000006,70.00000000000001,1.891,1
14293,3.0,65.00000000000001,183.13000000000002,65.00000000000001,2.8173846153846154,1
14294,42.0,22.0,68.47000000000003,22.0,3.1122727272727273,1
14295,73.0,58.0,182.39000000000004,58.0,3.144655172413793,1
14296,56.00000000000001,24.0,60.49000000000001,24.0,2.5204166666666667,1
14298,10.0,844.0,1552.44,844.0,1.8393838862559242,2
14299,0.0,125.0,274.64,125.0,2.19712,1
14301,51.0,29.999999999999993,88.6,29.999999999999993,2.953333333333333,1
14302,65.0,27.0,77.95000000000005,27.0,2.8870370370370373,1
14303,42.0,22.0,32.349999999999994,22.0,1.4704545454545455,1
14304,14.0,67.0,216.81999999999996,67.0,3.2361194029850746,1
14306,312.00000000000006,6.0,7.440000000000026,6.0,1.24,0
14307,8.0,121.0,316.3399999999999,121.0,2.614380165289256,1
14309,48.00000000000001,62.000000000000014,107.13000000000002,62.000000000000014,1.7279032258064515,1
14310,67.0,22.0,51.00000000000003,22.0,2.3181818181818183,1
14311,202.0,11.0,30.569999999999993,11.0,2.7790909090909093,0
14312,13.0,74.0,156.86,74.0,2.11972972972973,1
14314,65.0,2.000000000000014,5.199999999999989,2.000000000000014,2.6,1
14315,199.0,28.000000000000007,87.38000000000002,28.000000000000007,3.1207142857142856,0
14316,57.0,13.0,19.75999999999999,13.0,1.52,1
14318,95.0,8.0,14.450000000000017,8.0,1.80625,1
14319,59.00000000000001,25.0,49.05000000000001,25.0,1.962,1
14320,181.0,40.000000000000014,117.14000000000004,40.000000000000014,2.9285,0
14321,66.0,49.000000000000014,91.15,49.000000000000014,1.8602040816326533,1
14322,64.0,12.000000000000014,40.200000000000045,12.000000000000014,3.35,1
14324,44.00000000000001,37.00000000000001,100.50000000000003,37.00000000000001,2.7162162162162162,1
14325,204.0,15.000000000000014,19.599999999999994,15.000000000000014,1.3066666666666666,0
14326,98.0,42.0,113.14,42.0,2.6938095238095237,1
14327,17.0,88.99999999999999,182.43,88.99999999999999,2.0497752808988765,1
14329,10.0,259.0,627.72,259.0,2.4236293436293437,2
14330,258.0,13.0,33.99000000000004,13.0,2.6146153846153846,0
14332,16.0,36.00000000000001,109.20000000000003,36.00000000000001,3.033333333333333,1
14334,60.0,82.00000000000001,191.77,82.00000000000001,2.338658536585366,1
14338,171.0,17.0,33.77000000000004,17.0,1.9864705882352942,0
14339,63.00000000000001,7.0,15.420000000000016,7.0,2.202857142857143,1
14341,55.0,130.0,323.62,130.0,2.4893846153846155,1
14342,107.0,9.0,22.990000000000038,9.0,2.5544444444444445,1
14343,56.00000000000001,230.0,530.23,230.0,2.3053478260869564,1
14344,2.0,153.0,408.43999999999994,153.0,2.669542483660131,1
14346,60.0,71.00000000000001,187.98000000000002,71.00000000000001,2.647605633802817,1
14347,371.0,6.0,16.400000000000006,6.0,2.733333333333333,0
14350,15.0,36.00000000000001,114.82000000000001,36.00000000000001,3.1894444444444447,1
14353,45.00000000000001,18.000000000000014,23.5,18.000000000000014,1.3055555555555556,1
14355,0.0,60.0,130.43000000000006,60.0,2.1738333333333335,1
14358,24.0,25.0,39.79000000000002,25.0,1.5916,1
14361,213.0,10.000000000000014,16.27000000000004,10.000000000000014,1.627,0
14363,37.00000000000001,7.0,14.669999999999987,7.0,2.0957142857142856,1
14365,29.0,49.000000000000014,80.17999999999998,49.000000000000014,1.6363265306122448,1
14369,277.0,25.0,66.15,25.0,2.6460000000000004,0
14370,123.0,31.999999999999993,128.29000000000002,31.999999999999993,4.0090625,0
14372,78.0,29.999999999999993,70.66999999999999,29.999999999999993,2.3556666666666666,1
14374,176.0,3.000000000000014,12.849999999999994,3.000000000000014,4.283333333333334,0
14375,85.00000000000001,126.0,286.19,126.0,2.2713492063492065,1
14376,318.0,18.000000000000014,70.74000000000001,18.000000000000014,3.9299999999999997,0
14378,256.0,8.0,20.5,8.0,2.5625,0
14379,28.000000000000007,74.0,210.98999999999998,74.0,2.8512162162162165,1
14381,86.00000000000001,56.000000000000014,93.11,56.000000000000014,1.6626785714285717,1
14382,25.0,150.0,283.82,150.0,1.8921333333333332,1
14384,135.0,3.000000000000014,5.850000000000023,3.000000000000014,1.95,1
14388,7.0,204.0,396.94,204.0,1.9457843137254902,1
14389,59.00000000000001,38.000000000000014,62.69999999999999,38.000000000000014,1.65,1
14390,7.0,185.0,544.4300000000001,185.0,2.942864864864865,1
14391,211.0,14.0,11.30000000000004,14.0,0.8071428571428569,0
14392,67.0,13.0,28.05000000000004,13.0,2.1576923076923076,1
14394,199.0,5.0,7.100000000000023,5.0,1.42,0
14395,7.0,421.0,1027.9200000000003,421.0,2.4416152019002375,2
14396,6.0,201.0,503.03999999999996,201.0,2.5026865671641794,1
14398,35.99999999999999,51.00000000000001,185.03000000000003,51.00000000000001,3.6280392156862744,1
14399,29.0,187.0,458.43,187.0,2.4514973262032087,1
14400,43.0,42.0,71.78,42.0,1.7090476190476191,1
14401,59.00000000000001,70.00000000000001,211.70999999999998,70.00000000000001,3.0244285714285715,1
14402,287.0,7.0,7.949999999999989,7.0,1.1357142857142857,0
14403,224.0,1.0000000000000142,6.949999999999989,1.0000000000000142,6.949999999999999,0
14404,4.0,95.0,224.95999999999998,95.0,2.368,1
14408,367.0,7.0,15.150000000000034,7.0,2.164285714285714,0
14409,15.0,43.000000000000014,83.71000000000001,43.000000000000014,1.9467441860465116,1
14410,11.0,190.0,471.52,190.0,2.4816842105263155,1
14412,59.00000000000001,39.00000000000001,47.04000000000002,39.00000000000001,1.2061538461538461,1
14413,45.00000000000001,70.00000000000001,145.6,70.00000000000001,2.08,1
14414,9.0,16.0,43.79999999999998,16.0,2.7375,1
14415,14.0,619.0,1722.4999999999998,619.0,2.782714054927302,2
14417,22.0,110.0,213.89999999999998,110.0,1.9445454545454546,1
14419,17.0,23.000000000000014,70.20000000000005,23.000000000000014,3.0521739130434784,1
14420,31.0,50.00000000000001,96.01,50.00000000000001,1.9202000000000001,1
14421,147.0,61.0,123.45000000000002,61.0,2.023770491803279,1
14422,9.0,313.0,820.39,313.0,2.6210543130990414,2
14423,72.0,9.0,26.150000000000006,9.0,2.9055555555555554,1
14425,69.0,37.00000000000001,127.60000000000001,37.00000000000001,3.4486486486486485,1
14426,38.0,344.0,894.47,344.0,2.600203488372093,2
14427,129.0,23.000000000000014,64.47000000000003,23.000000000000014,2.8030434782608693,1
14429,38.0,21.000000000000014,44.77000000000001,21.000000000000014,2.131904761904762,1
14430,146.0,29.000000000000007,90.25000000000001,29.000000000000007,3.1120689655172415,0
14431,14.0,50.00000000000001,127.02000000000002,50.00000000000001,2.5404,1
14433,100.0,71.00000000000001,155.25,71.00000000000001,2.186619718309859,1
14435,136.0,1.0000000000000142,1.2500000000000284,1.0000000000000142,1.25,1
14436,188.0,1.0000000000000142,1.2500000000000284,1.0000000000000142,1.25,0
14437,0.0,39.00000000000001,112.99000000000001,39.00000000000001,2.8971794871794874,1
14440,0.0,75.0,270.77,75.0,3.6102666666666665,1
14441,9.0,80.0,299.40999999999997,80.0,3.7426250000000003,1
14443,3.0,60.0,142.79000000000002,60.0,2.379833333333333,1
14444,90.99999999999999,9.0,13.190000000000026,9.0,1.4655555555555555,1
14445,90.0,31.999999999999993,86.95,31.999999999999993,2.7171875,1
14446,21.0,42.0,56.680000000000035,42.0,1.3495238095238096,1
14447,34.99999999999999,33.99999999999999,77.14000000000001,33.99999999999999,2.268823529411765,1
14449,7.0,279.0,517.33,279.0,1.8542293906810037,2
14450,14.0,36.00000000000001,112.83000000000001,36.00000000000001,3.1341666666666668,1
14451,24.0,397.0,770.99,397.0,1.9420403022670025,2
14452,30.0,67.0,196.85,67.0,2.9380597014925374,1
14454,11.0,101.99999999999999,285.74,101.99999999999999,2.8013725490196077,1
14455,67.0,73.00000000000001,105.38000000000002,73.00000000000001,1.4435616438356165,1
14458,15.0,45.00000000000001,60.34000000000003,45.00000000000001,1.340888888888889,1
14459,286.0,52.0,187.51100000000002,52.0,3.6059807692307686,0
14460,31.0,21.000000000000014,39.66,21.000000000000014,1.8885714285714283,1
14461,17.0,415.00000000000006,1101.66,415.00000000000006,2.6546024096385543,2
14462,67.0,44.0,87.28,44.0,1.9836363636363636,1
14463,134.0,1.0000000000000142,5.449999999999989,1.0000000000000142,5.45,0
14464,203.0,3.000000000000014,13.500000000000028,3.000000000000014,4.5,0
14465,63.00000000000001,58.0,140.60000000000002,58.0,2.424137931034483,1
14466,7.0,129.0,232.07,129.0,1.7989922480620155,1
14467,24.0,211.0,458.68000000000006,211.0,2.1738388625592417,1
14468,367.99999999999994,7.0,27.94999999999999,7.0,3.992857142857143,0
14469,51.0,126.99999999999999,377.29,126.99999999999999,2.9707874015748033,1
14470,65.0,14.0,40.79999999999998,14.0,2.914285714285714,1
14471,226.0,40.000000000000014,118.56000000000003,40.000000000000014,2.964,0
14472,324.0,41.0,94.76000000000002,41.0,2.3112195121951222,0
14474,214.0,92.0,283.85,92.0,3.0853260869565218,0
14475,43.0,6.0,15.699999999999989,6.0,2.6166666666666667,1
14478,17.0,50.00000000000001,102.49,50.00000000000001,2.0498,1
14479,0.0,126.99999999999999,343.52,126.99999999999999,2.7048818897637794,1
14480,37.00000000000001,51.00000000000001,126.62000000000002,51.00000000000001,2.482745098039216,1
14481,42.0,111.0,252.89,111.0,2.278288288288288,1
14482,14.0,93.0,254.13,93.0,2.73258064516129,1
14483,371.0,4.000000000000014,5.0,4.000000000000014,1.25,0
14484,35.99999999999999,36.00000000000001,80.25,36.00000000000001,2.2291666666666665,1
14486,146.0,6.0,11.700000000000017,6.0,1.95,1
14487,3.0,39.00000000000001,77.62000000000003,39.00000000000001,1.9902564102564104,1
14489,72.0,67.0,119.35000000000002,67.0,1.7813432835820895,1
14490,41.0,79.00000000000001,144.37000000000003,79.00000000000001,1.8274683544303798,1
14491,7.0,4.000000000000014,16.600000000000023,4.000000000000014,4.15,1
14492,65.0,85.0,328.1,85.0,3.8600000000000003,1
14493,25.0,222.0,447.53,222.0,2.015900900900901,1
14494,35.99999999999999,10.000000000000014,19.860000000000014,10.000000000000014,1.986,1
14496,8.0,78.0,312.81999999999994,78.0,4.010512820512821,1
14497,308.0,10.000000000000014,32.48000000000002,10.000000000000014,3.248,0
14498,35.99999999999999,159.0,393.7,159.0,2.4761006289308174,1
14499,9.0,119.0,254.45,119.0,2.138235294117647,1
14505,39.0,757.0,2103.91,757.0,2.7792734478203434,2
14506,4.0,140.0,515.22,140.0,3.680142857142857,1
14507,13.0,152.0,450.21,152.0,2.961907894736842,1
14508,11.0,113.99999999999999,330.0799999999999,113.99999999999999,2.895438596491228,1
14509,169.0,24.0,77.79999999999998,24.0,3.2416666666666667,0
14510,10.0,63.0,93.58000000000001,63.0,1.4853968253968253,1
14512,18.0,53.0,117.27000000000001,53.0,2.212641509433962,1
14513,203.0,4.000000000000014,12.150000000000034,4.000000000000014,3.0375,0
14514,71.0,243.0,558.36,243.0,2.2977777777777777,1
14515,22.0,70.00000000000001,195.21,70.00000000000001,2.7887142857142857,1
14516,151.0,33.99999999999999,91.60000000000001,33.99999999999999,2.6941176470588233,0
14519,318.0,38.000000000000014,106.49,38.000000000000014,2.8023684210526314,0
14521,126.0,15.000000000000014,28.090000000000003,15.000000000000014,1.8726666666666667,1
14522,229.99999999999997,23.000000000000014,68.93000000000004,23.000000000000014,2.9969565217391305,0
14524,44.00000000000001,117.0,277.2099999999999,117.0,2.3693162393162392,1
14525,63.00000000000001,217.0,515.98,217.0,2.3777880184331797,1
14526,24.0,41.0,80.78,41.0,1.9702439024390244,1
14527,0.0,1462.0,5424.06,1462.0,3.7100273597811215,3
14530,31.0,232.0,600.53,232.0,2.588491379310345,1
14531,114.0,27.0,52.03000000000003,27.0,1.927037037037037,1
14532,46.0,239.99999999999997,977.16,239.99999999999997,4.0714999999999995,2
14533,42.0,9.0,25.440000000000026,9.0,2.8266666666666667,1
14534,32.0,198.0,524.29,198.0,2.647929292929293,1
14535,30.0,467.0,1195.03,467.0,2.558950749464668,2
14537,258.0,11.0,40.49000000000001,11.0,3.680909090909091,0
14538,165.0,24.0,135.32,24.0,5.638333333333333,0
14540,14.0,176.0,549.79,176.0,3.123806818181818,1
14541,51.0,69.0,195.35000000000002,69.0,2.831159420289855,1
14543,15.0,84.00000000000001,396.93,84.00000000000001,4.725357142857143,1
14544,105.0,65.00000000000001,114.41,65.00000000000001,1.7601538461538464,1
14545,309.0,23.000000000000014,94.94,23.000000000000014,4.127826086956522,0
14546,11.0,382.0,808.5,382.0,2.1164921465968587,2
14548,204.99999999999997,96.0,254.52,96.0,2.65125,0
14549,55.0,84.00000000000001,210.37999999999997,84.00000000000001,2.5045238095238096,1
14550,23.0,46.000000000000014,96.99,46.000000000000014,2.108478260869565,1
14551,46.0,60.0,129.64000000000001,60.0,2.1606666666666667,1
14552,15.0,96.99999999999999,206.83000000000004,96.99999999999999,2.1322680412371136,1
14553,46.0,167.0,266.73,167.0,1.597185628742515,1
14555,16.0,90.0,327.17,90.0,3.6352222222222226,1
14556,231.0,189.0,464.34000000000003,189.0,2.456825396825397,0
14558,289.0,7.0,34.45000000000002,7.0,4.921428571428573,0
14560,22.0,68.00000000000001,82.47000000000003,68.00000000000001,1.2127941176470587,1
14562,25.0,179.0,410.5,179.0,2.293296089385475,1
14563,144.0,85.99999999999999,254.92000000000002,85.99999999999999,2.964186046511628,1
14565,108.0,29.999999999999993,71.35,29.999999999999993,2.378333333333333,1
14569,87.00000000000001,21.000000000000014,41.02000000000004,21.000000000000014,1.9533333333333331,1
14570,78.0,31.000000000000007,68.81,31.000000000000007,2.2196774193548388,1
14571,60.0,27.0,57.849999999999994,27.0,2.142592592592593,1
14572,52.0,215.0,564.54,215.0,2.625767441860465,1
14573,7.0,128.0,364.19,128.0,2.845234375,1
14574,367.0,10.000000000000014,21.94999999999999,10.000000000000014,2.195,0
14575,123.0,68.00000000000001,194.07000000000002,68.00000000000001,2.853970588235294,1
14576,7.0,1.0000000000000142,2.9499999999999886,1.0000000000000142,2.95,1
14577,29.0,58.0,157.60000000000002,58.0,2.717241379310345,1
14579,67.0,25.0,49.79999999999998,25.0,1.992,1
14580,153.0,1.0000000000000142,4.949999999999989,1.0000000000000142,4.95,0
14581,179.0,38.000000000000014,88.50000000000003,38.000000000000014,2.3289473684210527,0
14583,18.0,157.0,391.71,157.0,2.494968152866242,1
14584,56.00000000000001,119.0,241.01,119.0,2.025294117647059,1
14585,17.0,79.00000000000001,141.73,79.00000000000001,1.7940506329113923,1
14588,213.0,15.000000000000014,32.04000000000002,15.000000000000014,2.136,0
14589,6.0,3.000000000000014,23.849999999999994,3.000000000000014,7.949999999999999,1
14590,59.00000000000001,184.0,615.72,184.0,3.346304347826087,1
14593,32.0,434.0,1029.8400000000001,434.0,2.3729032258064513,2
14594,8.0,29.999999999999993,84.77000000000002,29.999999999999993,2.8256666666666663,1
14595,88.0,33.99999999999999,58.650000000000034,33.99999999999999,1.7249999999999999,1
14596,261.0,52.0,145.58,52.0,2.799615384615385,0
14597,14.0,35.0,77.91,35.0,2.226,1
14598,204.0,40.000000000000014,54.09,40.000000000000014,1.35225,0
14599,25.0,78.0,170.99,78.0,2.1921794871794873,1
14600,28.000000000000007,28.000000000000007,70.64000000000001,28.000000000000007,2.5228571428571427,1
14602,291.0,29.999999999999993,97.57,29.999999999999993,3.2523333333333335,0
14604,268.0,22.0,36.71000000000001,22.0,1.6686363636363635,0
14605,9.0,98.0,250.01999999999998,98.0,2.5512244897959184,1
14606,0.9999999999999858,3624.0,8800.51,3624.0,2.4283967991169977,3
14607,172.0,90.0,207.68,90.0,2.3075555555555556,0
14608,14.0,17.0,62.04999999999998,17.0,3.65,1
14610,30.0,10.000000000000014,20.100000000000023,10.000000000000014,2.0100000000000002,1
14611,78.0,31.999999999999993,55.30000000000001,31.999999999999993,1.728125,1
14612,50.0,10.000000000000014,49.0,10.000000000000014,4.9,1
14614,21.0,19.0,52.56,19.0,2.7663157894736843,1
14615,29.0,43.000000000000014,102.66000000000003,43.000000000000014,2.3874418604651164,1
14616,20.0,1.0000000000000142,4.949999999999989,1.0000000000000142,4.95,1
14617,37.00000000000001,9.0,25.77000000000001,9.0,2.8633333333333333,1
14618,11.0,26.000000000000007,85.06,26.000000000000007,3.2715384615384617,1
14619,176.0,36.00000000000001,87.05000000000003,36.00000000000001,2.4180555555555556,0
14621,146.0,65.00000000000001,128.71,65.00000000000001,1.9801538461538464,1
14623,15.0,136.0,291.49,136.0,2.143308823529412,1
14624,50.0,33.99999999999999,79.45000000000005,33.99999999999999,2.336764705882353,1
14625,9.0,184.0,543.37,184.0,2.9530978260869567,1
14626,30.0,98.0,202.52000000000004,98.0,2.066530612244898,1
14627,14.0,29.000000000000007,75.45000000000002,29.000000000000007,2.6017241379310345,1
14628,77.0,59.00000000000001,183.12000000000003,59.00000000000001,3.103728813559322,1
14630,119.0,14.0,39.099999999999994,14.0,2.792857142857143,1
14631,21.0,43.000000000000014,85.68,43.000000000000014,1.992558139534884,1
14634,72.0,92.0,176.11000000000004,92.0,1.9142391304347828,1
14635,88.0,13.0,35.45000000000002,13.0,2.726923076923077,1
14637,312.00000000000006,7.0,10.120000000000033,7.0,1.4457142857142855,0
14639,43.0,111.0,357.8299999999999,111.0,3.2236936936936935,1
14640,44.00000000000001,96.0,261.77,96.0,2.726770833333333,1
14643,252.0,21.000000000000014,40.849999999999994,21.000000000000014,1.9452380952380952,0
14644,52.0,24.0,46.20000000000002,24.0,1.925,1
14645,269.0,16.0,34.75,16.0,2.171875,0
14647,158.0,18.000000000000014,52.50000000000003,18.000000000000014,2.9166666666666665,0
14648,51.0,417.0,849.91,417.0,2.0381534772182253,2
14649,17.0,305.0,748.7700000000001,305.0,2.454983606557377,2
14650,223.0,2.000000000000014,3.9000000000000057,2.000000000000014,1.95,0
14651,29.0,170.0,406.56,170.0,2.3915294117647057,1
14653,148.0,133.0,314.78000000000003,133.0,2.3667669172932335,1
14654,373.0,25.0,35.22,25.0,1.4088,0
14655,23.0,38.000000000000014,93.96000000000001,38.000000000000014,2.472631578947368,1
14656,50.0,113.99999999999999,276.07,113.99999999999999,2.4216666666666664,1
14657,64.0,78.0,157.31000000000003,78.0,2.016794871794872,1
14662,62.00000000000001,75.0,164.71000000000004,75.0,2.1961333333333335,1
14663,65.0,64.0,114.85000000000001,64.0,1.79453125,1
14665,62.00000000000001,39.00000000000001,102.95000000000003,39.00000000000001,2.6397435897435897,1
14667,0.0,689.0,1855.91,689.0,2.6936284470246736,2
14668,80.0,12.000000000000014,26.340000000000003,12.000000000000014,2.195,1
14669,268.0,211.0,490.74,211.0,2.325781990521327,0
14670,367.0,55.0,119.46000000000002,55.0,2.172,0
14671,184.0,49.000000000000014,140.0,49.000000000000014,2.857142857142857,0
14672,150.0,41.0,97.26000000000002,41.0,2.37219512195122,0
14673,2.0,85.99999999999999,167.76,85.99999999999999,1.9506976744186046,1
14674,144.0,12.000000000000014,16.27000000000004,12.000000000000014,1.3558333333333332,1
14675,23.0,120.0,206.04000000000002,120.0,1.7169999999999999,1
14676,34.99999999999999,21.000000000000014,57.53,21.000000000000014,2.7395238095238095,1
14677,227.0,14.0,33.180000000000035,14.0,2.37,0
14678,214.0,22.0,53.78000000000003,22.0,2.444545454545455,0
14679,16.0,53.0,128.93,53.0,2.4326415094339624,1
14680,6.0,906.0,2190.53,906.0,2.41780353200883,2
14681,22.0,11.0,48.450000000000045,11.0,4.404545454545455,1
14682,63.00000000000001,77.0,190.19000000000005,77.0,2.4699999999999998,1
14683,223.0,18.000000000000014,23.890000000000015,18.000000000000014,1.3272222222222223,0
14684,25.0,95.0,151.35000000000002,95.0,1.593157894736842,1
14685,211.0,163.0,444.53000000000003,163.0,2.7271779141104298,0
14686,49.0,215.0,454.32,215.0,2.1131162790697675,1
14687,34.99999999999999,20.000000000000014,56.03,20.000000000000014,2.8015,1
14688,8.0,173.0,364.9599999999999,173.0,2.1095953757225434,1
14690,27.000000000000007,50.00000000000001,123.40000000000003,50.00000000000001,2.468,1
14692,15.0,83.0,215.20999999999998,83.0,2.5928915662650605,1
14693,60.0,56.000000000000014,110.06000000000004,56.000000000000014,1.9653571428571428,1
14694,252.0,13.0,28.120000000000005,13.0,2.163076923076923,0
14695,154.0,73.00000000000001,216.39,73.00000000000001,2.964246575342466,0
14696,8.0,38.000000000000014,90.32000000000002,38.000000000000014,2.3768421052631576,1
14699,70.0,39.00000000000001,65.51000000000002,39.00000000000001,1.67974358974359,1
14700,50.0,55.0,184.6,55.0,3.3563636363636364,1
14701,77.0,253.0,657.6300000000001,253.0,2.599328063241107,2
14702,0.0,330.0,938.8000000000001,330.0,2.844848484848485,2
14704,59.00000000000001,60.0,130.86,60.0,2.181,1
14706,253.0,22.0,39.34,22.0,1.7881818181818183,0
14708,3.0,16.0,29.289999999999992,16.0,1.830625,1
14709,14.0,145.0,487.23,145.0,3.360206896551724,1
14710,14.0,291.0,567.08,291.0,1.9487285223367699,2
14712,53.0,7.0,30.650000000000034,7.0,4.378571428571429,1
14713,0.0,357.0,695.87,357.0,1.9492156862745098,2
14714,42.0,77.0,151.54000000000002,77.0,1.968051948051948,1
